filename,Alambadi,Amritmahal,Ayrshire,Banni,Brown_Swiss,Gir,Guernsey,Hallikar,Hariana,Holstein_Friesian,Jersey,Kangayam,Kankrej,Krishna_Valley,Nagori,Ongole,Pulikulam,Rathi,Red_Sindhi,Sahiwal,Tharparkar,Vechur
Ongole_27_jpg.rf.8d0bd64ab1c3f6fa84e0edb2f88497e1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pulikulam_70_jpg.rf.2bcdce8e6108f7ad16778b5814083878.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tharparkar_49_jpg.rf.066496d32c5ef0503d89e858858fae77.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00000386_jpg.rf.3504ae2b3d91fb95997e905eefe7a039.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Red_Sindhi_121_jpeg.rf.2fe95acde599992050d33ffdb915df2f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00000383_jpg.rf.f99103b21f4aac2ac05ecb45f947761e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Amritmahal_31_jpg.rf.c1727c3d11f956fc33b6cd83cbdcdc86.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guernsey_95_jpg.rf.bc74901b4d85858b8060170d8202357d.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000015_jpg.rf.0a7fc9bec52b4893f648c0ed4afdfb79.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayrshire_216_jpg.rf.1833bf3c1a4c6ba7fad7caaa22319129.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ongole_16_jpg.rf.3732cda89ea27d80b462cc20f0f5c706.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Brown_Swiss_130_jpg.rf.4a6aa88a889aee01ece159fbeb2c6ba0.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishna_Valley_10_jpg.rf.b5af778e3d46b57deca1982ed840b9f5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Guernsey_109_jpg.rf.3955358767bf789d94b3ed30a0303e49.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jersey_194_jpg.rf.8b64eddab2871d9e62ab14e6cac6d5ae.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Gir_215_jpg.rf.a0a9ede36be5482f389acea291051218.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holstein_Friesian_46_jpg.rf.48a06f0992caa3849aa7b2ed427bf221.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ongole_158_jpg.rf.a6a21e03633ea73e4a70a9a9fbcaa4a5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Krishna_Valley_76_jpg.rf.1ad02347c3aa36ad32d56a9fd7bc8350.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ayrshire_74_jpg.rf.de636e6f002bef7ea1adc1662fac859b.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red_Sindhi_121_jpeg.rf.a1c3df2e93994d955daf2086e4a883b5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Holstein_Friesian_206_jpg.rf.fafd5faebe998bef43babd05f1e0fbc2.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Red_Sindhi_55_jpg.rf.5cf1453dabf22f19fda0710658ec8582.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ayrshire_53_jpg.rf.101e69721a8617fda795e87586020cb8.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahiwal_296_jpg.rf.20c5a9725ef52b532de7cb0677cbbd8d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kangayam_97_jpg.rf.eed4cea46a058fe70c4be9f47f45ffab.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kankrej_79_jpg.rf.47a0835e7769af66b9e54384ce745539.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kankrej_174_jpg.rf.12b4f785d02e978f75a392dc36b6b21e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kankrej_5_jpg.rf.bda2574be80a1fcc581ef0b20081874f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jersey_162_jpg.rf.5222956cedfd83ef94d68adcc8e5ee1b.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Brown_Swiss_31_jpg.rf.029d8117bf1edbcb169de8f085e4be6b.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ongole_173_jpg.rf.a739fca2da39f9f63bc8b9bb998d8a9a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tharparkar_173_jpg.rf.d61a8ac58f2d5be9ce82b5fbcba3d037.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pulikulam_70_jpg.rf.0b5a06f338e78aab6d27d582969ef429.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
00000295_jpg.rf.6fc96b186316ad0788819b833815f0dd.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulikulam_10_jpg.rf.82732033a982f6afddeb0583b3e1aa00.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sahiwal_296_jpg.rf.1cde14ce245cbd4cd516253afb2163a4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Red_Sindhi_95_jpg.rf.7da84c54f98a5c44ca277be778135cc1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00000127_jpg.rf.d627b77c411e995e4c741148dbebc05a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Amritmahal_28_png.rf.5c7040fc126f2dea693f89a76ed2496a.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jersey_62_jpg.rf.6a90571d2a0530d8e64d7bccdb7cac34.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Amritmahal_43_png.rf.8fab2ab46fdde0fc55853f0a3bb6be61.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tharparkar_39_jpg.rf.fe8e3a2388d68d42f08c3d537833bb08.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ongole_125_jpg.rf.78b7293a3d5fc0d0c5c3da16c915011f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Kangayam_92_jpg.rf.57920d347188f32458899117c3fade04.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pulikulam_107_jpg.rf.f01b998ddb75ac13c3146be4d8917a9b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Holstein_Friesian_206_jpg.rf.0d3851c8cf0b606f63ca92c5ff048d3c.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Amritmahal_19_png.rf.a6d4a594ccdc954aa0ebc5ec4b1c9d02.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Screenshot-1052-_png.rf.f095ebcdf3946f6722875ea7e73fc672.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Red_Sindhi_121_jpeg.rf.b20f7d5d7df68a16a0aa2bf491d25f98.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00000390_jpg.rf.1fff413074a9f437c9be546524909d30.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sahiwal_62_jpg.rf.db762cb43cba7d9b92f11b5cb2b1c2ec.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Guernsey_95_jpg.rf.fac0e8f6c1bd27ae6b892fc3a8263b5e.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gir_97_jpeg.rf.1ab3ed62843b49a51ccc01426ef30eac.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000383_jpg.rf.98f12975d416150aac7446e2f06dd418.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
00000200_jpg.rf.46e51904e010f525278ea25b1eb0c7bc.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Guernsey_92_jpg.rf.b9f8374bd09923ae062166fef5e1f0ff.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red_Sindhi_56_jpg.rf.a89d251a3c3efe7a3c2c104e3ec60f06.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ongole_125_jpg.rf.07490aa61507a4760cb997b6baafdfc6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gir_83_jpg.rf.f09fd69f5a605185d1570f1c293f8fa0.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ongole_122_png.rf.1a0c6a58582a9fae1602968e8033a974.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Kangayam_58_jpg.rf.d70cc0cb9dced169a7d4a868caa600ce.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ayrshire_92_jpg.rf.b1f7c3f74899df554a8c65ae34312961.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Screenshot-259-_png.rf.d5a5ebb7e9fff3d358ca771c5ddfa24e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Brown_Swiss_111_jpg.rf.4778648fcbd74baef8899bf146c9d5c7.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red_Sindhi_75_jpg.rf.86990b078986717e149d99b982a75896.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kangayam_80_jpg.rf.7e1e5c5fb56b680d384c9e0f86c7154f.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Red_Sindhi_75_jpg.rf.53280b5c5e1d56882f192acb6495b628.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Brown_Swiss_78_jpg.rf.77063e03fc9ba467f78124ddfb46d00d.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hariana_104_png.rf.5255754abdc7a4a3d693d3fa303c34de.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishna_Valley_129_jpg.rf.77c7ec794d9234a35a9005f021a9666d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Red_Sindhi_40_jpg.rf.25ef056bc13b78ceced0ec7b47a75467.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pulikulam_10_jpg.rf.6d040f590c621cccb316f59ea6be8cf2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Guernsey_96_jpg.rf.41395f88d42e3e40cfc10d8038aecf4a.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red_Sindhi_128_jpg.rf.e2b01f301f488ae4ddce0cf516839002.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pulikulam_36_jpg.rf.6a58864703ea3e37bacad022e7bde8d1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ayrshire_233_jpg.rf.a8a7f9dcd90eef22930aef075162d1d7.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahiwal_316_jpg.rf.7a6b823e92fbeebda1dae52c9bf5b60f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
00000064_jpg.rf.79e75bf605eeeef5ffb901957ba198e2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hariana_79_jpg.rf.45f75fa583bd798d167e587cecf8be76.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Screenshot-287-_png.rf.b5c0deacf0bf33b760c3ca88e44fae7c.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sahiwal_307_jpg.rf.425a5f6bed8edb9206d505812f913334.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
00000251_jpg.rf.dbeb434a11d780716e58e3f2396fb3d2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tharparkar_98_png.rf.74f5f5ef5d62e13d9b745116459b049e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kangayam_59_jpg.rf.bd1f5fc6f637608da0b2eadefef75c8d.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sahiwal_421_jpg.rf.b79eee4c8c34ef5e9403bf76267b424f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Amritmahal_23_png.rf.6f189ca37f485e40f9053e001464d9c8.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hariana_121_jpg.rf.30d171b8af5d581b075b077892b6c76d.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00000003_jpg.rf.19db901a5fbaa383ae989282abd85621.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahiwal_321_jpg.rf.70f647f28bd5666c47e7b2273d40a2e0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hallikar_44_jpg.rf.321dd27295610bb8376d8f8aa71c48f6.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kankrej_56_jpg.rf.4d0852268bd775974ebbcb03c0999869.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ongole_161_jpg.rf.e53aa6f40371c3e7930335bab6784080.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Holstein_Friesian_36_jpg.rf.3eaaf8e70f42cfa57cc71845e17f1b8e.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00000191_jpg.rf.3fa3bada1748d9a159afa3dc2e3ec626.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sahiwal_320_jpg.rf.d61d295df048a9f749105bbf279a60ec.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jersey_35_jpg.rf.798a75ce4c1fab738fabf7c51d9bd942.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Holstein_Friesian_299_jpg.rf.2536a7e1436d34e58b5ed0c87e52cbd0.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Alambadi_67_jpg.rf.89607e0aeb1fec9ae6b4ffe50efde426.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amritmahal_65_png.rf.72f9515fbd05699f87017c7f2c2e0c57.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishna_Valley_1_jpg.rf.b74046b5e0f72ee726bed5d151e0412b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
00000064_jpg.rf.d62c4b35a52accf7d2b93463bd01e03d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pulikulam_118_jpg.rf.5d56de7e759b72563b48e628cf318ee4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jersey_195_jpg.rf.56892259281cd5b70b36ce3021d49dc9.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Brown_Swiss_190_jpg.rf.52177dcb52118a1a5e81943583cab31d.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red_Sindhi_55_jpg.rf.674fceed0956fa10a01c3e5647a71378.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00000033_jpg.rf.d6c549c58e728330413049d051951ad7.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holstein_Friesian_46_jpg.rf.5624f26145f2e597323b3c8f1b2a414f.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tharparkar_49_jpg.rf.7517c96ebf4f0f8ec92b42505cc812d0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ongole_173_jpg.rf.88e574e1ac8993d92d49e0c76d78f73d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tharparkar_21_jpg.rf.2c8cfb90bf8b32abb02563aaf584cd5f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00000127_jpg.rf.faa4f66c35aea8b45b5439f5ee8922a4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ayrshire_85_jpg.rf.a29ed84dc605c0f502b80ef63eb7f8e1.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hariana_121_jpg.rf.6b5b1877eee24f43f4126e9f28310105.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jersey_55_jpg.rf.f6f61370190be1a0901d558b9a236d9e.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hallikar_183_jpg.rf.6698b8af379b2a9353ae695abc9e81f2.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holstein_Friesian_46_jpg.rf.f5087ab35d5b255cfa4528fe136d9dd8.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Red_Sindhi_57_jpg.rf.6c96c8598f5509e97cd4bac0eaee6007.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Guernsey_109_jpg.rf.6974f0107f3c523894874fb991a8e5a6.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tharparkar_173_jpg.rf.df0b45aa6b542379bb0fad6035eb1172.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00000046_jpg.rf.ac75cfec9de4524ed1533912503ae5d4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00000046_jpg.rf.9afa7b5531948682ec423046a7a41a34.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gir_215_jpg.rf.bc44db113238b2755a214089ce1473b9.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000176_jpg.rf.b6779904a83d46fb85cab30fc090f4dd.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Brown_Swiss_92_jpg.rf.5d78794ca4a3e259da57065cf29fdebc.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahiwal_321_jpg.rf.79e53df250327fc8002e6c1843aef8b4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ayrshire_216_jpg.rf.fe4bb29be92fc2e9a33b6a15e8f2ad8e.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000003_jpg.rf.3dde307ae2c351fd3f539e2e13fe23cd.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulikulam_61_jpg.rf.f3e53d8b49af6e032d3faee4d8fa7733.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
00000002_jpg.rf.3e67b41c2bdb93bc8ee2507c33d2eb0c.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pulikulam_36_jpg.rf.f785d07913400fa417cd7ffd9a6b21f9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jersey_162_jpg.rf.0a7577e3af68010de8341d00c60629db.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tharparkar_192_jpg.rf.f062803773287d42b5e076faf60bb43d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hallikar_85_jpg.rf.1372fe64d847e9fa4cbab710586e2ada.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahiwal_307_jpg.rf.bae69dacdc150e30b12a70628a27fd1a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Krishna_Valley_57_jpg.rf.2e4dc08f875fd7c58a205f897336041d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Jersey_201_jpg.rf.50727470b6cb35fe08da21e97b36f82e.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Holstein_Friesian_7_jpg.rf.ab2b78989c063f0b0934afdb9cbd3389.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Red_Sindhi_128_jpg.rf.8930cf204622230629b859a8e6063876.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Holstein_Friesian_7_jpg.rf.2e9355e5a1a568ebb50d5a8993ec71c2.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jersey_53_jpg.rf.e1d04e8e0219c61b8f448e925b3a0681.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ayrshire_233_jpg.rf.3575aaabe5691a9ff5bc3d2c3b795f79.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayrshire_85_jpg.rf.accc47ec08556ac33ee61391c8c1a576.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amritmahal_5_jpg.rf.dfc3d96c10dc22251d07caaa6209d1e6.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tharparkar_55_jpg.rf.7522a1c3433df54ba12044f813d46240.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Amritmahal_5_jpg.rf.aca77accc1c8ce0cce09abb9a66af4db.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brown_Swiss_18_jpg.rf.8fb17504ade1347ac32205f55f3e0ee6.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holstein_Friesian_203_jpg.rf.0fad80610fe68f1cb6a5712223ee3e32.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jersey_53_jpg.rf.11a4b94e84c52f39a4cf1016ce98b842.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ongole_51_jpg.rf.276947af3924879148206ac7359da392.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hallikar_85_jpg.rf.643f50d717fd4cd66a87f765f82eccc1.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulikulam_36_jpg.rf.a78b866a4e185d04bb5cb18074cf378b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gir_85_jpg.rf.d761e0acb0674714eb4950bea7f83b08.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hallikar_98_jpg.rf.8f5267f90efbbe38f678a844338c3c32.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hallikar_68_png.rf.0d60995d7e07acc03cf2711c48604faf.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holstein_Friesian_310_jpg.rf.c8290a28ce767fa262ea706ac1d7c25f.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00000147_jpg.rf.9969ec41fa34be6b80c249b046656e3c.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pulikulam_61_jpg.rf.7bbf2b087bdf92e875782d93d174ea5d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Brown_Swiss_92_jpg.rf.75b51714439ecf0a52b0f69f390e5ece.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00000243_jpg.rf.9c7a6f8a4180c65aaf0366558833b778.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tharparkar_89_jpg.rf.1b68349e36eec88dbc3ac9a80fa34a5d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gir_77_jpg.rf.c25586013d0aa0fbe5e2c3552ec5cc36.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
